time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.119706789488,-0.0968496526404,12.3112670844,6.2422492189,6.24684645159,0.0,0.286582406629,-0.256421364511,3.26035279041,-0.0415141911207,-0.011892096853,0.0,440.5317979946687,441.4834119362996,441.8450347109788,440.0431027489885
1.3800000000000008,0.13781606059,-0.113274103352,12.5143109382,6.24001416668,6.24642998176,0.0,0.317099940674,-0.291321475764,3.50702832589,-0.0298582360964,0.00147255453806,0.0,490.87107723266206,491.86196409534205,490.3808647566129,491.2454113861506
1.4400000000000008,0.157530817594,-0.1315728443,12.7258796653,6.2381726771,6.24763891317,0.0,0.339978489247,-0.318800953078,3.54513354613,-0.0324120451601,0.0430762769618,0.0,427.5018047752934,431.0324538139667,429.3807580099444,429.16368553396205
1.5000000000000009,0.178702138345,-0.151704115732,12.9430001371,6.23590889453,6.25064803723,0.0,0.365405137509,-0.352447652772,3.69174632894,-0.051350893064,0.0614776797375,0.0,462.3243673976788,463.77343522701926,464.75167382884104,463.2641316816059
1.560000000000001,0.201272724939,-0.173826050935,13.1671837099,6.2328732461,6.25399460627,0.0,0.38657805112,-0.385244561812,3.78073867329,-0.0491225461827,0.0408235715584,0.0,447.4121879344108,445.72934626881886,446.949093949409,447.1290722797273
1.620000000000001,0.225012200387,-0.197911343935,13.3954081416,6.22998076469,6.25641626883,0.0,0.404501048417,-0.417866570932,3.82657497956,-0.0464395693745,0.0394198146017,0.0,434.04100752568195,433.92405786427946,433.3885791564541,433.61255725274606
1.680000000000001,0.249865036151,-0.224181488431,13.6295892976,6.22700308473,6.25893014244,0.0,0.423641356202,-0.458093825747,3.9789254529,-0.0569172795326,0.0464418527367,0.0,466.6848245029184,467.2334798808882,467.82002826897616,467.00198378192533
1.740000000000001,0.275807028212,-0.252932512096,13.8728811879,6.22388304539,6.26202454899,0.0,0.440750924532,-0.500601316146,4.13024595934,-0.0436397905825,0.0602454895677,0.0,467.60824348828163,468.68391551082993,467.29006791709963,468.3223612544409
1.8000000000000012,0.302706346762,-0.284310244164,14.1254152195,6.22168683105,6.26563257794,0.0,0.455477911153,-0.545553750783,4.28696234561,-0.0253282928841,0.0599096266744,0.0,471.7644912920918,471.74088291233727,468.9585044839021,470.3782121591916
1.8600000000000012,0.330294582474,-0.318018488889,14.3806831449,6.22018042059,6.26951774541,0.0,0.463837908723,-0.578190401672,4.22220406688,-0.0246676343931,0.0730056623327,0.0,401.1675567513287,402.35860688447855,399.77111524622603,399.83113638731203
1.9200000000000013,0.358318929736,-0.353701865297,14.6319475468,6.21833731298,6.27365512244,0.0,0.469975940158,-0.611400347003,4.15352172495,-0.0469574542595,0.0592960237633,0.0,399.2426551574819,397.993819562756,400.12195193712495,398.0867332399459
1.9800000000000013,0.386667770578,-0.391561244918,14.8813808967,6.21515233429,6.27805756874,0.0,0.474621024886,-0.650841790659,4.16087477445,-0.0696006944193,0.0923910736169,0.0,422.5520276466815,425.39987375288314,425.40383229447025,423.45810460126893
2.0400000000000014,0.415242530141,-0.432395099593,15.1391911242,6.21172506287,0.000572702913463,0.0,0.477144555515,-0.710693966517,4.43174414839,-0.0396474111845,0.0997811482422,0.0,503.73843975396767,504.2790648877062,502.69488559557044,504.85875228353666
2.1000000000000014,0.443825027877,-0.476614302439,15.4092593585,6.20979915852,0.00630926812399,0.0,0.474967153556,-0.763473118652,4.56996028393,-0.0201657590267,0.0855963173623,0.0,467.49134741337406,466.39188261615976,467.6458102650105,469.16060353435586
2.1600000000000015,0.472174838013,-0.523821109656,15.6846593512,6.20864568051,0.0118759826941,0.0,0.469521351623,-0.810191186864,4.60986065357,-0.0174059964107,0.104238103195,0.0,437.44274216519216,438.99976180279884,438.49193238393485,438.7211996172107
2.2200000000000015,0.500036649166,-0.574148787476,15.9664061073,6.20701773366,0.0180930769372,0.0,0.458507157306,-0.867478415965,4.78096889875,-0.0674411921058,0.102349831859,0.0,478.6623903305235,478.52715949984724,481.154810217057,477.35081765608646
2.2800000000000016,0.527189746424,-0.627584786398,16.253470893,6.20276299893,0.0246931016041,0.0,0.446026073085,-0.914087934705,4.78777753154,-0.078954887408,0.122054422072,0.0,429.02993553877883,430.7108441747495,430.0342671496833,429.05362535456874
2.3400000000000016,0.553438788332,-0.683995656397,16.5421666152,6.19884537749,0.0323986324566,0.0,0.428230306691,-0.966660826098,4.83514846013,-0.0466689068224,0.138815036986,0.0,442.1915759961796,443.5852461498495,441.68688736240046,444.3383522716035
2.4000000000000017,0.578475567933,-0.74361319339,16.8334852915,6.19575280843,0.040474331523,0.0,0.405562188362,-1.02085295872,4.87524239181,-0.0637049580036,0.124444497383,0.0,442.28299675004547,441.11439429574676,441.39110251379947,439.98089604561756
2.4600000000000017,0.602078707814,-0.806381102543,17.1253446109,6.19227881544,0.0485593816549,0.0,0.380542214464,-1.07172813837,4.85342470765,-0.048277546786,0.149931620169,0.0,420.41603008906554,422.6362432557722,420.8596846419446,422.190459286484
2.520000000000002,0.623882110472,-0.872542245167,17.4189692647,6.18905047668,0.0573258814988,0.0,0.345367807282,-1.13391603763,4.93362900883,-0.0681463743778,0.137099948447,0.0,455.8887102620898,454.88145970887507,453.96908235049096,452.3697880695085
2.580000000000002,0.643462202948,-0.94240581397,17.7163480369,6.18487190715,0.0655191773872,0.0,0.306539302121,-1.19524143592,4.97869096116,-0.0728157803947,0.135443267459,0.0,444.2997177797168,444.1811069787653,444.3427334512566,443.95602022053794
2.640000000000002,0.660835602349,-1.01561698777,18.012256491,6.18056189696,0.0744665235753,0.0,0.271910876229,-1.2454937005,4.88522936702,-0.0699389764736,0.167754449762,0.0,397.19549510422576,400.1710207584531,398.2349614282403,398.4934329526951
2.700000000000002,0.675237466191,-1.09292357789,18.3123709704,6.17841349399,0.084438621407,0.0,0.207006780783,-1.33162931119,5.11740452558,-0.00389970695377,0.162904431702,0.0,499.99614826632825,499.665668248814,498.19948888497447,503.00397766725877
2.760000000000002,0.685591985114,-1.17532615774,18.6253219219,6.1776739621,0.0941830292212,0.0,0.137084919939,-1.41507857738,5.31326026319,-0.0400916776806,0.161393869618,0.0,492.99053878815,492.9011665726704,492.6331729458706,489.9494125118022
2.820000000000002,0.691696210021,-1.26257160039,18.948186994,6.17528347142,0.103926223484,0.0,0.0654099145055,-1.49329334087,5.44809472798,-0.0393459410098,0.164299028186,0.0,477.25485004072084,477.49966821481723,475.3256132556178,475.3820738486635
2.880000000000002,0.693127420583,-1.3547230651,19.2806069919,6.17415680789,0.113743392485,0.0,-0.0187309264543,-1.57850660699,5.63148329776,0.0055546865305,0.16222647491,0.0,492.33490950148393,492.20418646948775,490.46354305585663,493.78736857768104
2.940000000000002,0.689608235174,-1.45170022274,19.6212100995,6.17472560596,0.1231597894,0.0,-0.0994846221139,-1.65397861516,5.72134416773,0.0163580430986,0.143442901415,0.0,467.3764347731904,465.93171745829324,466.1968175308811,467.0402136200796
3.000000000000002,0.681182495709,-1.55308552928,19.9661762432,6.17578232077,0.131223685982,0.0,-0.182138804623,-1.72541608734,5.77709452583,0.0200084616056,0.102082643282,0.0,460.02439899975883,456.7519779017934,456.23216498623185,456.5235042739829
3.0600000000000023,0.66826437539,-1.65824739639,20.3098931351,6.17725512536,0.137218957304,0.0,-0.248958648115,-1.7799537885,5.68051798102,0.0323524829815,0.0952081226357,0.0,408.27530589887516,407.6709160805065,407.91341675297565,409.0146518783743
3.1200000000000023,0.649971662212,-1.7676326914,20.6569502176,6.17891857376,0.142612664956,0.0,-0.361290200764,-1.86591421818,5.88684807851,0.016329441465,0.0762978415287,0.0,502.8312833624464,501.4648972055248,502.81529815082047,501.6530704648927
3.1800000000000024,0.626038953901,-1.88126610046,21.0079562418,6.17950198578,0.146794158136,0.0,-0.436840533849,-1.92186364804,5.81361287531,-0.00871582134285,0.0512659289746,0.0,419.4064870707979,417.2300662612704,418.9799975363039,416.79626892758205
3.2400000000000024,0.597289027507,-1.99841519377,21.3560727875,6.179082746,0.149838598327,0.0,-0.521740595469,-1.98317625091,5.79025281313,-0.00373683225395,0.0496692901202,0.0,434.2483492034869,434.1160666253169,434.07867170566556,434.49649131434535
3.3000000000000025,0.563201826103,-2.11938769691,21.7040516339,6.17935598996,0.152667385306,0.0,-0.614723081188,-2.04924607472,5.80880504405,0.0174100683668,0.0415536570342,0.0,448.1757481586606,447.5168128160931,446.9570062488562,448.6774649554629
3.3600000000000025,0.523670837993,-2.24419881153,22.051953936,6.18107047171,0.155056906891,0.0,-0.703177800908,-2.11104391143,5.78793449437,0.0446966881624,0.0361240364778,0.0,435.79669111162906,435.34335201958345,434.43979945030736,436.72244044501724
3.4200000000000026,0.478418779483,-2.37293559977,22.4009836836,6.18338173089,0.157204049138,0.0,-0.805363798627,-2.1799437183,5.84598750836,0.0218069852233,0.03510046023,0.0,459.4336805156493,459.3530218288883,462.90517126049866,461.10069859278684
3.4800000000000026,0.42708664062,-2.50571773552,22.7529199605,6.1842039505,0.159093110094,0.0,-0.905842338029,-2.24603023838,5.88489238399,-0.0120626422178,0.023041824687,0.0,455.90209832590494,454.93770920325534,457.1229430766682,454.41536993271876
